x,y
24716,2473120
24717,2473152
24718,2473216
24719,2473248
24720,2473248
24721,2473344
24722,2473472
24723,2473504
24724,2473568
24725,2473600
24726,2473760
24727,2474304
24728,2474400
24729,2474496
24730,2474528
24731,2474592
24732,2474624
24733,2474720
24734,2474816
24735,2475008
24736,2475008
24737,2475424
24738,2475456
24739,2475488
24740,2475520
24741,2475520
24742,2475616
24743,2475616
24744,2475616
24745,2475680
24746,2475712
24747,2475712
24748,2475840
24749,2476000
24750,2476192
24751,2476384
24752,2476448
24753,2476480
24754,2476768
24755,2476832
24756,2476896
24757,2476928
24758,2476960
24759,2476992
24760,2477056
24761,2477152
24762,2477184
24763,2477184
24764,2477280
24765,2477312
24766,2477312
24767,2477344
24768,2477376
24769,2477408
24770,2477568
24771,2477600
24772,2477600
24773,2477792
24774,2477856
24775,2477856
24776,2478048
24777,2478048
24778,2478176
24779,2478400
24780,2478400
24781,2478816
24782,2478816
24783,2478848
24784,2479200
24785,2479232
24786,2479296
24787,2479328
24788,2479360
24789,2479488
24790,2479520
24791,2479616
24792,2479648
24793,2479744
24794,2479808
24795,2479968
24796,2479968
24797,2480224
24798,2480352
24799,2480384
24800,2480480
24801,2480544
24802,2480640
24803,2480672
24804,2480736
24805,2480800
24806,2480896
24807,2481056
24808,2481248
24809,2481408
24810,2481440
24811,2481920
24812,2482144
24813,2482144
24814,2482208
24815,2482272
24816,2482400
24817,2482592
24818,2482944
24819,2482976
24820,2483008
24821,2483040
24822,2483072
24823,2483360
24824,2483360
24825,2483392
24826,2483456
24827,2483456
24828,2483488
24829,2483520
24830,2483520
24831,2483616
24832,2483648
24833,2483680
24834,2483680
24835,2483680
24836,2483712
24837,2483744
24838,2483872
24839,2484096
24840,2484096
24841,2484192
24842,2484288
24843,2484352
24844,2484576
24845,2484608
24846,2484640
24847,2484832
24848,2484832
24849,2485120
24850,2485376
24851,2485472
24852,2485536
24853,2485568
24854,2485568
24855,2485632
24856,2485888
24857,2486176
24858,2486240
24859,2486272
24860,2486336
24861,2486496
24862,2486528
24863,2486592
24864,2486720
24865,2486752
24866,2487072
24867,2487072
24868,2487264
24869,2487264
24870,2487360
24871,2487456
24872,2487488
24873,2487520
24874,2487552
24875,2487744
24876,2487840
24877,2487968
24878,2488000
24879,2488320
24880,2488352
24881,2488352
24882,2488384
24883,2488544
24884,2488608
24885,2488960
24886,2489184
24887,2489280
24888,2489376
24889,2489472
24890,2489760
24891,2489824
24892,2490016
24893,2490048
24894,2490208
24895,2490336
24896,2490720
24897,2490912
24898,2490976
24899,2491008
24900,2491104
24901,2491168
24902,2491200
24903,2491264
24904,2491392
24905,2491456
24906,2491552
24907,2491552
24908,2491744
24909,2491776
24910,2491808
24911,2492032
24912,2492128
24913,2492352
24914,2492384
24915,2492512
24916,2492544
24917,2492640
24918,2492672
24919,2492704
24920,2492768
24921,2492832
24922,2492928
24923,2493344
24924,2493440
24925,2493632
24926,2493728
24927,2493760
24928,2493824
24929,2493888
24930,2493984
24931,2494016
24932,2494144
24933,2494208
24934,2494464
24935,2494496
24936,2494592
24937,2494720
24938,2494720
24939,2494784
24940,2494976
24941,2495072
24942,2495136
24943,2495168
24944,2495232
24945,2495296
24946,2495328
24947,2495456
24948,2495552
24949,2495584
24950,2495744
24951,2495744
24952,2495776
24953,2495936
24954,2496000
24955,2496192
24956,2496192
24957,2496192
24958,2496224
24959,2496224
24960,2496480
24961,2496576
24962,2496576
24963,2496768
24964,2496832
24965,2496896
24966,2496896
24967,2496928
24968,2497024
24969,2497088
24970,2497184
24971,2497280
24972,2497376
24973,2497472
24974,2497568
24975,2497600
24976,2497632
24977,2497696
24978,2497760
24979,2498112
24980,2498240
24981,2498368
24982,2498464
24983,2498592
24984,2498592
24985,2498656
24986,2498752
24987,2498848
24988,2498880
24989,2499008
24990,2499040
24991,2499072
24992,2499072
24993,2499104
24994,2499136
24995,2499168
24996,2499264
24997,2499552
24998,2499584
24999,2499616
25000,2499616
25001,2499744
25002,2499744
25003,2499904
25004,2500000
25005,2500128
25006,2500160
25007,2500256
25008,2500320
25009,2500352
25010,2500384
25011,2500448
25012,2500480
25013,2500480
25014,2500544
25015,2500576
25016,2500608
25017,2500928
25018,2501472
25019,2501504
25020,2501504
25021,2501568
25022,2501568
25023,2501600
25024,2501824
25025,2501952
25026,2502048
25027,2502048
25028,2502080
25029,2502080
25030,2502400
25031,2502400
25032,2502784
25033,2502944
25034,2502944
25035,2503040
25036,2503136
25037,2503200
25038,2503392
25039,2503392
25040,2503456
25041,2503552
25042,2503552
25043,2503744
25044,2504032
25045,2504160
25046,2504224
25047,2504576
25048,2504832
25049,2504896
25050,2504896
25051,2504928
25052,2504928
25053,2505152
25054,2505376
25055,2505376
25056,2505632
25057,2505696
25058,2505888
25059,2505888
25060,2505920
25061,2506080
25062,2506464
25063,2506528
25064,2506752
25065,2506784
25066,2507040
25067,2507104
25068,2507168
25069,2507264
25070,2507648
25071,2507744
25072,2507744
25073,2507808
25074,2507840
25075,2508128
25076,2508160
25077,2508224
25078,2508352
25079,2508384
25080,2508704
25081,2508736
25082,2508768
25083,2508832
25084,2508896
25085,2508928
25086,2508960
25087,2508992
25088,2509024
25089,2509024
25090,2509088
25091,2509184
25092,2509216
25093,2509280
25094,2509344
25095,2509408
25096,2509504
25097,2509632
25098,2509824
25099,2509888
25100,2509920
25101,2510304
25102,2510432
25103,2510528
25104,2510624
25105,2510624
25106,2510752
25107,2510848
25108,2510880
25109,2510912
25110,2511232
25111,2511360
25112,2511936
25113,2511968
25114,2512192
25115,2512512
25116,2512768
25117,2512800
25118,2512864
25119,2513216
25120,2513568
25121,2513696
25122,2513760
25123,2513760
25124,2513856
25125,2513888
25126,2513888
25127,2513952
25128,2514016
25129,2514112
25130,2514112
25131,2514304
25132,2514368
25133,2514496
25134,2514528
25135,2514656
25136,2514784
25137,2514848
25138,2514912
25139,2514912
25140,2514944
25141,2514944
25142,2515008
25143,2515072
25144,2515136
25145,2515200
25146,2515328
25147,2515360
25148,2515488
25149,2515552
25150,2515616
25151,2515680
25152,2515680
25153,2515712
25154,2515776
25155,2516000
25156,2516192
25157,2516224
25158,2516256
25159,2516480
25160,2516480
25161,2516544
25162,2516736
25163,2516736
25164,2516864
25165,2516864
25166,2516992
25167,2517056
25168,2517056
25169,2517184
25170,2517248
25171,2517472
25172,2517568
25173,2517664
25174,2517728
25175,2517728
25176,2517760
25177,2517792
25178,2517856
25179,2517856
25180,2517856
25181,2518112
25182,2518208
25183,2518272
25184,2518368
25185,2518368
25186,2518400
25187,2518560
25188,2518752
25189,2518752
25190,2518848
25191,2518912
25192,2518944
25193,2519008
25194,2519104
25195,2519104
25196,2519232
25197,2519264
25198,2519360
25199,2519424
25200,2519552
25201,2519808
25202,2519840
25203,2519872
25204,2520032
25205,2520032
25206,2520160
25207,2520192
25208,2520224
25209,2520224
25210,2520448
25211,2520576
25212,2520608
25213,2520768
25214,2520960
25215,2520960
25216,2520992
25217,2521024
25218,2521120
25219,2521280
25220,2521376
25221,2521568
25222,2521824
25223,2521920
25224,2522144
25225,2522176
25226,2522272
25227,2522400
25228,2522560
25229,2522656
25230,2522752
25231,2522752
25232,2522880
25233,2522976
25234,2523072
25235,2523456
25236,2523808
25237,2523872
25238,2524032
25239,2524064
25240,2524064
25241,2524160
25242,2524224
25243,2524256
25244,2524384
25245,2524480
25246,2524544
25247,2524576
25248,2524672
25249,2524672
25250,2525088
25251,2525120
25252,2525152
25253,2525184
25254,2525216
25255,2525344
25256,2525472
25257,2525600
25258,2525696
25259,2525792
25260,2525856
25261,2525856
25262,2525920
25263,2525984
25264,2526048
25265,2526112
25266,2526176
25267,2526240
25268,2526304
25269,2526432
25270,2526496
25271,2526592
25272,2526656
25273,2526752
25274,2527008
25275,2527072
25276,2527104
25277,2527264
25278,2527328
25279,2527328
25280,2527328
25281,2527552
25282,2527584
25283,2527616
25284,2527712
25285,2527744
25286,2527776
25287,2527776
25288,2527872
25289,2527904
25290,2528224
25291,2528320
25292,2528384
25293,2528544
25294,2528576
25295,2528672
25296,2528768
25297,2528768
25298,2528896
25299,2529024
25300,2529152
25301,2529184
25302,2529600
25303,2529664
25304,2529664
25305,2529792
25306,2530016
25307,2530144
25308,2530336
25309,2530400
25310,2530560
25311,2530624
25312,2530720
25313,2530752
25314,2530944
25315,2530944
25316,2530944
25317,2531232
25318,2531296
25319,2531392
25320,2531520
25321,2531584
25322,2531744
25323,2531744
25324,2531808
25325,2531904
25326,2531968
25327,2532064
25328,2532416
25329,2533248
25330,2533280
25331,2533344
25332,2533376
25333,2533472
25334,2533504
25335,2533664
25336,2533760
25337,2533792
25338,2533824
25339,2533856
25340,2533888
25341,2533920
25342,2534304
25343,2534720
25344,2534752
25345,2535008
25346,2535040
25347,2535104
25348,2535200
25349,2535296
25350,2535488
25351,2535520
25352,2535584
25353,2535584
25354,2535616
25355,2535648
25356,2535648
25357,2535680
25358,2536032
25359,2536064
25360,2536160
25361,2536416
25362,2536416
25363,2536480
25364,2536512
25365,2536672
25366,2536672
25367,2536864
25368,2536960
25369,2536960
25370,2536992
25371,2537056
25372,2537152
25373,2537184
25374,2537344
25375,2537440
25376,2537440
25377,2537664
25378,2537696
25379,2537760
25380,2537824
25381,2537824
25382,2537984
25383,2538016
25384,2538048
25385,2538048
25386,2538144
25387,2538240
25388,2538240
25389,2538336
25390,2538528
25391,2538624
25392,2538688
25393,2538848
25394,2538912
25395,2539104
25396,2539136
25397,2539200
25398,2539200
25399,2539296
25400,2539392
25401,2539488
25402,2539488
25403,2539552
25404,2539648
25405,2539712
25406,2539776
25407,2539808
25408,2540000
25409,2540064
25410,2540128
25411,2540448
25412,2540448
25413,2540544
25414,2540704
25415,2540864
25416,2540928
25417,2540960
25418,2540992
25419,2541248
25420,2541344
25421,2541344
25422,2541376
25423,2541376
25424,2541632
25425,2541632
25426,2541632
25427,2541664
25428,2541664
25429,2541824
25430,2542016
25431,2542080
25432,2542368
25433,2542400
25434,2542528
25435,2542624
25436,2542752
25437,2542944
25438,2542976
25439,2543008
25440,2543136
25441,2543168
25442,2543200
25443,2543296
25444,2543520
25445,2543680
25446,2543776
25447,2544064
25448,2544064
25449,2544192
25450,2544224
25451,2544320
25452,2544416
25453,2544480
25454,2544672
25455,2544704
25456,2544832
25457,2544928
25458,2544960
25459,2544992
25460,2545248
25461,2545248
25462,2545312
25463,2545440
25464,2545440
25465,2545568
25466,2545664
25467,2545760
25468,2545792
25469,2545856
25470,2546336
25471,2546400
25472,2546432
25473,2546688
25474,2546720
25475,2546784
25476,2546848
25477,2546880
25478,2546944
25479,2547168
25480,2547200
25481,2547200
25482,2547232
25483,2547264
25484,2547392
25485,2547424
25486,2547552
25487,2547616
25488,2547616
25489,2547744
25490,2547776
25491,2548032
25492,2548032
25493,2548096
25494,2548288
25495,2548448
25496,2548448
25497,2548512
25498,2548544
25499,2548544
25500,2548832
25501,2548896
25502,2548992
25503,2548992
25504,2549248
25505,2549248
25506,2549376
25507,2549472
25508,2549600
25509,2549792
25510,2549984
25511,2549984
25512,2550048
25513,2550112
25514,2550208
25515,2550304
25516,2550400
25517,2550528
25518,2550624
25519,2550688
25520,2550688
25521,2550816
25522,2550880
25523,2550880
25524,2551072
25525,2551200
25526,2551328
25527,2551584
25528,2551744
25529,2551808
25530,2551808
25531,2551808
25532,2551936
25533,2552128
25534,2552128
25535,2552128
25536,2552192
25537,2552256
25538,2552480
25539,2552480
25540,2552480
25541,2552512
25542,2552608
25543,2552640
25544,2552960
25545,2553056
25546,2553056
25547,2553312
25548,2553792
25549,2553856
25550,2554080
25551,2554528
25552,2554624
25553,2554688
25554,2554720
25555,2554720
25556,2554720
25557,2554880
25558,2554880
25559,2554944
25560,2554976
25561,2554976
25562,2555008
25563,2555104
25564,2555296
25565,2555552
25566,2555552
25567,2555616
25568,2555616
25569,2555648
25570,2555680
25571,2556128
25572,2556128
25573,2556416
25574,2556704
25575,2556800
25576,2556832
25577,2556896
25578,2557024
25579,2557472
25580,2557600
25581,2557792
25582,2557888
25583,2557888
25584,2558016
25585,2558176
25586,2558240
25587,2558304
25588,2558304
25589,2558336
25590,2558336
25591,2558528
25592,2558528
25593,2558592
25594,2558624
25595,2558624
25596,2558816
25597,2558880
25598,2558944
25599,2559232
25600,2559328
25601,2559456
25602,2559456
25603,2559520
25604,2559808
25605,2559872
25606,2559968
25607,2560000
25608,2560096
25609,2560256
25610,2560256
25611,2560384
25612,2560576
25613,2560608
25614,2560704
25615,2560704
25616,2560736
25617,2560992
25618,2561024
25619,2561056
25620,2561056
25621,2561152
25622,2561184
25623,2561216
25624,2561344
25625,2561344
25626,2561600
25627,2561760
25628,2561824
25629,2561856
25630,2561952
25631,2562048
25632,2562112
25633,2562304
25634,2562336
25635,2562432
25636,2562432
25637,2562464
25638,2562496
25639,2562624
25640,2562688
25641,2562816
25642,2562912
25643,2563008
25644,2563104
25645,2563296
25646,2563296
25647,2563360
25648,2563392
25649,2563392
25650,2563488
25651,2563520
25652,2563520
25653,2563584
25654,2563616
25655,2563680
25656,2563744
25657,2564128
25658,2564256
25659,2564256
25660,2564544
25661,2564640
25662,2564640
25663,2564736
25664,2565152
25665,2565216
25666,2565344
25667,2565440
25668,2565472
25669,2565504
25670,2565792
25671,2565920
25672,2565920
25673,2565952
25674,2566112
25675,2566176
25676,2566304
25677,2566432
25678,2566528
25679,2566624
25680,2566720
25681,2566784
25682,2566848
25683,2567008
25684,2567040
25685,2567104
25686,2567264
25687,2567360
25688,2567392
25689,2567648
25690,2567840
25691,2567968
25692,2568064
25693,2568096
25694,2568096
25695,2568096
25696,2568128
25697,2568192
25698,2568288
25699,2568352
25700,2568416
25701,2568448
25702,2568448
25703,2568480
25704,2568576
25705,2568640
25706,2568640
25707,2568704
25708,2568736
25709,2568736
25710,2568768
25711,2568928
25712,2569120
25713,2569248
25714,2569504
25715,2569504
25716,2569600
25717,2569632
25718,2569632
25719,2569696
25720,2569760
25721,2569856
25722,2569856
25723,2569888
25724,2569952
25725,2570144
25726,2570208
25727,2570272
25728,2570432
25729,2570560
25730,2570720
25731,2570720
25732,2570720
25733,2570848
25734,2570912
25735,2570976
25736,2571104
25737,2571200
25738,2571360
25739,2571392
25740,2571424
25741,2571552
25742,2571712
25743,2571776
25744,2571840
25745,2571840
25746,2571904
25747,2571936
25748,2572128
25749,2572160
25750,2572352
25751,2572480
25752,2572576
25753,2572608
25754,2572768
25755,2572832
25756,2572896
25757,2572928
25758,2572992
25759,2573024
25760,2573024
25761,2573024
25762,2573184
25763,2573568
25764,2573600
25765,2573696
25766,2573824
25767,2573888
25768,2573984
25769,2574208
25770,2574368
25771,2574464
25772,2574688
25773,2574720
25774,2574784
25775,2574784
25776,2574816
25777,2575072
25778,2575072
25779,2575232
25780,2575232
25781,2575296
25782,2575392
25783,2575744
25784,2575808
25785,2575808
25786,2575968
25787,2576032
25788,2576128
25789,2576320
25790,2576352
25791,2576576
25792,2576704
25793,2576832
25794,2576832
25795,2576864
25796,2577024
25797,2577280
25798,2577376
25799,2577408
25800,2577440
25801,2577504
25802,2577952
25803,2577952
25804,2578016
25805,2578144
25806,2578304
25807,2578592
25808,2578784
25809,2578816
25810,2578912
25811,2578976
25812,2579008
25813,2579168
25814,2579264
25815,2579392
25816,2579584
25817,2579616
25818,2579936
25819,2579968
25820,2580160
25821,2580192
25822,2580192
25823,2580256
25824,2580320
25825,2580320
25826,2580416
25827,2580416
25828,2580480
25829,2580704
25830,2580800
25831,2580960
25832,2580992
25833,2580992
25834,2580992
25835,2581088
25836,2581184
25837,2581248
25838,2581280
25839,2581568
25840,2581792
25841,2581856
25842,2582016
25843,2582080
25844,2582208
25845,2582336
25846,2582496
25847,2582528
25848,2582528
25849,2582528
25850,2582592
25851,2582624
25852,2582656
25853,2582688
25854,2582688
25855,2582816
25856,2582944
25857,2583200
25858,2583872
25859,2583904
25860,2583936
25861,2583968
25862,2584032
25863,2584032
25864,2584192
25865,2584256
25866,2584320
25867,2584320
25868,2584416
25869,2584480
25870,2584480
25871,2584544
25872,2584704
25873,2584896
25874,2584928
25875,2585504
25876,2585792
25877,2586048
25878,2586080
25879,2586112
25880,2586272
25881,2586368
25882,2586400
25883,2586464
25884,2586464
25885,2586976
25886,2587040
25887,2587168
25888,2587200
25889,2587200
25890,2587232
25891,2587424
25892,2587584
25893,2587584
25894,2587648
25895,2587712
25896,2587744
25897,2587840
25898,2587872
25899,2587936
25900,2587968
25901,2588128
25902,2588160
25903,2588224
25904,2588256
25905,2588288
25906,2588384
25907,2588416
25908,2588480
25909,2588512
25910,2588736
25911,2588832
25912,2588864
25913,2589056
25914,2589120
25915,2589184
25916,2589216
25917,2589344
25918,2589408
25919,2589504
25920,2589536
25921,2589536
25922,2589600
25923,2589632
25924,2589728
25925,2589728
25926,2589888
25927,2589952
25928,2589984
25929,2590368
25930,2590400
25931,2590400
